"cardId"	"name"	"cardSet"	"type"	"faction"	"rarity"	"health"	"collectible"	"playerClass"	"img"	"imgGold"	"locale"	"cost"	"text"	"flavor"	"artist"	"howToGet"	"howToGetGold"	"mechanics"	"attack"	"inPlayText"	"race"	"durability"	"elite"
"626"	"AT_115"	"Fencing Coach"	"The Grand Tournament"	"Minion"	NA	"Rare"	"2"	"TRUE"	NA	"http://wow.zamimg.com/images/hearthstone/cards/enus/original/AT_115.png"	"http://wow.zamimg.com/images/hearthstone/cards/enus/animated/AT_115_premium.gif"	"enUS"	"3"	"<b>Battlecry:</b> The next time you use your Hero Power, it costs (2) less."	"Good fencers make good neighbors, right?"	"Howard Lyon"	NA	NA	"Battlecry"	"2"	NA	NA	NA	NA
"627"	"AT_129"	"Fjola Lightbane"	"The Grand Tournament"	"Minion"	NA	"Legendary"	"4"	"TRUE"	NA	"http://wow.zamimg.com/images/hearthstone/cards/enus/original/AT_129.png"	"http://wow.zamimg.com/images/hearthstone/cards/enus/animated/AT_129_premium.gif"	"enUS"	"3"	"Whenever <b>you</b> target this minion with a spell, gain <b>Divine Shield.</b>"	"LOVES being called \"the wonder twins\"."	"Mark Zug"	NA	NA	NA	"3"	NA	NA	NA	"TRUE"
"628"	"AT_048"	"Healing Wave"	"The Grand Tournament"	"Spell"	NA	"Rare"	NA	"TRUE"	"Shaman"	"http://wow.zamimg.com/images/hearthstone/cards/enus/original/AT_048.png"	"http://wow.zamimg.com/images/hearthstone/cards/enus/animated/AT_048_premium.gif"	"enUS"	"3"	"Restore #7 Health. Reveal a minion in each deck. If yours costs more, Restore #14 instead."	"Favored by shaman who study the art of restoration and healing, this spell would feel smug, if it had feelings."	"Luca Zontini"	NA	NA	NA	NA	NA	NA	NA	NA
"629"	"AT_092"	"Ice Rager"	"The Grand Tournament"	"Minion"	NA	"Common"	"2"	"TRUE"	NA	"http://wow.zamimg.com/images/hearthstone/cards/enus/original/AT_092.png"	"http://wow.zamimg.com/images/hearthstone/cards/enus/animated/AT_092_premium.gif"	"enUS"	"3"	NA	"He's a lot cooler than Magma Rager."	"Anton Zemskov"	NA	NA	NA	"5"	NA	NA	NA	NA
"630"	"AT_065"	"King's Defender"	"The Grand Tournament"	"Weapon"	NA	"Rare"	NA	"TRUE"	"Warrior"	"http://wow.zamimg.com/images/hearthstone/cards/enus/original/AT_065.png"	"http://wow.zamimg.com/images/hearthstone/cards/enus/animated/AT_065_premium.gif"	"enUS"	"3"	"<b>Battlecry</b>: If you have a minion with <b>Taunt</b>,  gain +1 Durability."	"\"King's Attacker\" is a shield.  Funny, huh?"	"Michael Franchina"	NA	NA	"Battlecry"	"3"	NA	NA	"2"	NA
"631"	"AT_106"	"Light's Champion"	"The Grand Tournament"	"Minion"	NA	"Rare"	"3"	"TRUE"	NA	"http://wow.zamimg.com/images/hearthstone/cards/enus/original/AT_106.png"	"http://wow.zamimg.com/images/hearthstone/cards/enus/animated/AT_106_premium.gif"	"enUS"	"3"	"<b>Battlecry:</b> <b>Silence</b> a Demon."	"When there's something strange (say, a gibbering demon) in your neighborhood, who are you going to call?"	"Andrea Uderzo"	NA	NA	"Battlecry"	"4"	NA	NA	NA	NA
"632"	"AT_117"	"Master of Ceremonies"	"The Grand Tournament"	"Minion"	NA	"Epic"	"2"	"TRUE"	NA	"http://wow.zamimg.com/images/hearthstone/cards/enus/original/AT_117.png"	"http://wow.zamimg.com/images/hearthstone/cards/enus/animated/AT_117_premium.gif"	"enUS"	"3"	"<b>Battlecry:</b> If you have a minion with <b>Spell Damage</b>, gain +2/+2."	"Goes by \"MC ElfyElf\"."	"Jesper Ejsing"	NA	NA	"Battlecry"	"4"	NA	NA	NA	NA
"633"	"AT_044"	"Mulch"	"The Grand Tournament"	"Spell"	NA	"Epic"	NA	"TRUE"	"Druid"	"http://wow.zamimg.com/images/hearthstone/cards/enus/original/AT_044.png"	"http://wow.zamimg.com/images/hearthstone/cards/enus/animated/AT_044_premium.gif"	"enUS"	"3"	"Destroy a minion.
Add a random minion to your opponent's hand."	"Is this a noun or a verb?  We will never know."	"Dan Scott"	NA	NA	NA	NA	NA	NA	NA	NA
"634"	"AT_066"	"Orgrimmar Aspirant"	"The Grand Tournament"	"Minion"	NA	"Common"	"3"	"TRUE"	"Warrior"	"http://wow.zamimg.com/images/hearthstone/cards/enus/original/AT_066.png"	"http://wow.zamimg.com/images/hearthstone/cards/enus/animated/AT_066_premium.gif"	"enUS"	"3"	"<b>Inspire:</b> Give your weapon +1 Attack."	"\"Four out of three orcs struggle with math.\" - Angry Zurge"	"Hideaki Takamura"	NA	NA	"Inspire"	"3"	NA	NA	NA	NA
"635"	"AT_005"	"Polymorph: Boar"	"The Grand Tournament"	"Spell"	NA	"Rare"	NA	"TRUE"	"Mage"	"http://wow.zamimg.com/images/hearthstone/cards/enus/original/AT_005.png"	"http://wow.zamimg.com/images/hearthstone/cards/enus/animated/AT_005_premium.gif"	"enUS"	"3"	"Transform a minion into a 4/2 Boar with <b>Charge</b>."	"It's always Huffer."	"Mike Sass"	NA	NA	NA	NA	NA	NA	NA	NA
"636"	"AT_056"	"Powershot"	"The Grand Tournament"	"Spell"	NA	"Rare"	NA	"TRUE"	"Hunter"	"http://wow.zamimg.com/images/hearthstone/cards/enus/original/AT_056.png"	"http://wow.zamimg.com/images/hearthstone/cards/enus/animated/AT_056_premium.gif"	"enUS"	"3"	"Deal $2 damage to a minion and the minions next to it."	"pow POW pow"	"Jonboy Meyers"	NA	NA	NA	NA	NA	NA	NA	NA
"637"	"AT_086"	"Saboteur"	"The Grand Tournament"	"Minion"	NA	"Rare"	"3"	"TRUE"	NA	"http://wow.zamimg.com/images/hearthstone/cards/enus/original/AT_086.png"	"http://wow.zamimg.com/images/hearthstone/cards/enus/animated/AT_086_premium.gif"	"enUS"	"3"	"<b>Battlecry:</b> Your opponent's Hero Power costs (5) more next turn."	"Listen all y'all it's a saboteur!"	"Greg Staples"	NA	NA	"Battlecry"	"4"	NA	NA	NA	NA
"638"	"AT_074"	"Seal of Champions"	"The Grand Tournament"	"Spell"	NA	"Common"	NA	"TRUE"	"Paladin"	"http://wow.zamimg.com/images/hearthstone/cards/enus/original/AT_074.png"	"http://wow.zamimg.com/images/hearthstone/cards/enus/animated/AT_074_premium.gif"	"enUS"	"3"	"Give a minion
+3 Attack and <b>Divine Shield</b>."	"\"Arf! Arf! Arf!\" - Seal of Champions"	"Jonboy Meyers"	NA	NA	NA	NA	NA	NA	NA	NA
"639"	"AT_014"	"Shadowfiend"	"The Grand Tournament"	"Minion"	NA	"Epic"	"3"	"TRUE"	"Priest"	"http://wow.zamimg.com/images/hearthstone/cards/enus/original/AT_014.png"	"http://wow.zamimg.com/images/hearthstone/cards/enus/animated/AT_014_premium.gif"	"enUS"	"3"	"Whenever you draw a card, reduce its Cost by (1)."	"Hopes to be promoted to \"Shadowfriend\" someday."	"Warren Mahy"	NA	NA	NA	"3"	NA	NA	NA	NA
"640"	"AT_032"	"Shady Dealer"	"The Grand Tournament"	"Minion"	NA	"Rare"	"3"	"TRUE"	"Rogue"	"http://wow.zamimg.com/images/hearthstone/cards/enus/original/AT_032.png"	"http://wow.zamimg.com/images/hearthstone/cards/enus/animated/AT_032_premium.gif"	"enUS"	"3"	"<b>Battlecry:</b> If you have a Pirate, gain +1/+1."	"I have great deal for you... for 4 damage to your face!"	"Tooth"	NA	NA	"Battlecry"	"4"	NA	NA	NA	NA
"641"	"AT_095"	"Silent Knight"	"The Grand Tournament"	"Minion"	NA	"Common"	"2"	"TRUE"	NA	"http://wow.zamimg.com/images/hearthstone/cards/enus/original/AT_095.png"	"http://wow.zamimg.com/images/hearthstone/cards/enus/animated/AT_095_premium.gif"	"enUS"	"3"	"<b>Stealth</b>
<b>Divine Shield</b>"	"He used to be a librarian.  Old habits die hard."	"Esad Ribic"	NA	NA	"Divine Shield"	"2"	NA	NA	NA	NA
"642"	"AT_100"	"Silver Hand Regent"	"The Grand Tournament"	"Minion"	NA	"Common"	"3"	"TRUE"	NA	"http://wow.zamimg.com/images/hearthstone/cards/enus/original/AT_100.png"	"http://wow.zamimg.com/images/hearthstone/cards/enus/animated/AT_100_premium.gif"	"enUS"	"3"	"<b>Inspire:</b> Summon a 1/1 Silver Hand Recruit."	"The Silver Hand is the best paladin organization.  The Argent Crusaders are super jealous."	"John Polidora"	NA	NA	"Inspire"	"3"	NA	NA	NA	NA
"643"	"AT_007"	"Spellslinger"	"The Grand Tournament"	"Minion"	NA	"Common"	"4"	"TRUE"	"Mage"	"http://wow.zamimg.com/images/hearthstone/cards/enus/original/AT_007.png"	"http://wow.zamimg.com/images/hearthstone/cards/enus/animated/AT_007_premium.gif"	"enUS"	"3"	"<b>Battlecry:</b> Add a random spell to each player's hand."	"Does he sling spells, or do his spells linger about.  Who can say?"	"Andrew Hou"	NA	NA	"Battlecry"	"3"	NA	NA	NA	NA
"644"	"AT_057"	"Stablemaster"	"The Grand Tournament"	"Minion"	NA	"Epic"	"2"	"TRUE"	"Hunter"	"http://wow.zamimg.com/images/hearthstone/cards/enus/original/AT_057.png"	"http://wow.zamimg.com/images/hearthstone/cards/enus/animated/AT_057_premium.gif"	"enUS"	"3"	"<b>Battlecry:</b> Give a friendly Beast <b>Immune</b> this turn."	"Takes way better care of her pets than her brother, Unstablemaster."	"Tyson Murphy"	NA	NA	"Battlecry"	"4"	NA	NA	NA	NA
"645"	"AT_046"	"Tuskarr Totemic"	"The Grand Tournament"	"Minion"	NA	"Common"	"2"	"TRUE"	"Shaman"	"http://wow.zamimg.com/images/hearthstone/cards/enus/original/AT_046.png"	"http://wow.zamimg.com/images/hearthstone/cards/enus/animated/AT_046_premium.gif"	"enUS"	"3"	"<b>Battlecry:</b> Summon ANY random Totem."	"Turns out the tuskarr aren't real choosy about their totems."	"Eva Widermann"	NA	NA	"Battlecry"	"3"	NA	NA	NA	NA
"646"	"AT_075"	"Warhorse Trainer"	"The Grand Tournament"	"Minion"	NA	"Common"	"4"	"TRUE"	"Paladin"	"http://wow.zamimg.com/images/hearthstone/cards/enus/original/AT_075.png"	"http://wow.zamimg.com/images/hearthstone/cards/enus/animated/AT_075_premium.gif"	"enUS"	"3"	"Your Silver Hand Recruits have +1 Attack."	"He doesn't even get Sundays off.  Every day he's hostling."	"Zoltan & Gabor"	NA	NA	"Aura"	"2"	NA	NA	NA	NA
"647"	"AT_108"	"Armored Warhorse"	"The Grand Tournament"	"Minion"	NA	"Rare"	"3"	"TRUE"	NA	"http://wow.zamimg.com/images/hearthstone/cards/enus/original/AT_108.png"	"http://wow.zamimg.com/images/hearthstone/cards/enus/animated/AT_108_premium.gif"	"enUS"	"4"	"<b>Battlecry:</b> Reveal a minion in each deck. If yours costs more, gain <b>Charge</b>."	"Yep.  It's a horse... wearing armor... going to war."	"Edouard Guiton & Tony Washington"	NA	NA	"Battlecry"	"5"	NA	"Beast"	NA	NA
"648"	"AT_043"	"Astral Communion"	"The Grand Tournament"	"Spell"	NA	"Epic"	NA	"TRUE"	"Druid"	"http://wow.zamimg.com/images/hearthstone/cards/enus/original/AT_043.png"	"http://wow.zamimg.com/images/hearthstone/cards/enus/animated/AT_043_premium.gif"	"enUS"	"4"	"Gain 10 Mana Crystals. Discard your hand."	"Hey!  Moon!  Can I have some mana crystals?"	"Christopher Moeller"	NA	NA	NA	NA	NA	NA	NA	NA
"649"	"AT_050"	"Charged Hammer"	"The Grand Tournament"	"Weapon"	NA	"Epic"	NA	"TRUE"	"Shaman"	"http://wow.zamimg.com/images/hearthstone/cards/enus/original/AT_050.png"	"http://wow.zamimg.com/images/hearthstone/cards/enus/animated/AT_050_premium.gif"	"enUS"	"4"	"<b>Deathrattle:</b> Your Hero Power becomes 'Deal 2 damage.'"	"You can only pick it up if you are worthy."	"Peet Cooper"	NA	NA	"Deathrattle"	"2"	NA	NA	"4"	NA
"650"	"AT_121"	"Crowd Favorite"	"The Grand Tournament"	"Minion"	NA	"Epic"	"4"	"TRUE"	NA	"http://wow.zamimg.com/images/hearthstone/cards/enus/original/AT_121.png"	"http://wow.zamimg.com/images/hearthstone/cards/enus/animated/AT_121_premium.gif"	"enUS"	"4"	"Whenever you play a card with <b>Battlecry</b>, gain +1/+1."	"The crowd ALWAYS yells lethal."	"Jakub Kasper"	NA	NA	NA	"4"	NA	NA	NA	NA
"651"	"AT_006"	"Dalaran Aspirant"	"The Grand Tournament"	"Minion"	NA	"Common"	"5"	"TRUE"	"Mage"	"http://wow.zamimg.com/images/hearthstone/cards/enus/original/AT_006.png"	"http://wow.zamimg.com/images/hearthstone/cards/enus/animated/AT_006_premium.gif"	"enUS"	"4"	"<b>Inspire:</b> Gain <b>Spell Damage +1</b>."	"Is he aspiring or inspiring?  Make up your mind!"	"Dan Scott"	NA	NA	"Inspire"	"3"	NA	NA	NA	NA
"652"	"AT_047"	"Draenei Totemcarver"	"The Grand Tournament"	"Minion"	NA	"Rare"	"4"	"TRUE"	"Shaman"	"http://wow.zamimg.com/images/hearthstone/cards/enus/original/AT_047.png"	"http://wow.zamimg.com/images/hearthstone/cards/enus/animated/AT_047_premium.gif"	"enUS"	"4"	"<b>Battlecry:</b> Gain +1/+1 for each friendly Totem."	"It's nice to find a real craftsman in this day and age of mass-produced totems."	"RK Post"	NA	NA	"Battlecry"	"4"	NA	NA	NA	NA
"653"	"AT_019"	"Dreadsteed"	"The Grand Tournament"	"Minion"	NA	"Epic"	"1"	"TRUE"	"Warlock"	"http://wow.zamimg.com/images/hearthstone/cards/enus/original/AT_019.png"	"http://wow.zamimg.com/images/hearthstone/cards/enus/animated/AT_019_premium.gif"	"enUS"	"4"	"<b>Deathrattle:</b> Summon a Dreadsteed."	"Crescendo himself summoned this steed, riding it to victory in the Grand Tournament.  Wherever he rides, an army of riders ride behind him, supporting the legendary champion."	"Alex Horley Orlandelli"	NA	NA	"Deathrattle"	"1"	NA	"Demon"	NA	NA
"654"	"AT_114"	"Evil Heckler"	"The Grand Tournament"	"Minion"	NA	"Common"	"4"	"TRUE"	NA	"http://wow.zamimg.com/images/hearthstone/cards/enus/original/AT_114.png"	"http://wow.zamimg.com/images/hearthstone/cards/enus/animated/AT_114_premium.gif"	"enUS"	"4"	"<b>Taunt</b>"	"To be honest, heckling is not the most effective form of evil."	"Dan Scott"	NA	NA	"Taunt"	"5"	NA	NA	NA	NA
"655"	"AT_022"	"Fist of Jaraxxus"	"The Grand Tournament"	"Spell"	NA	"Rare"	NA	"TRUE"	"Warlock"	"http://wow.zamimg.com/images/hearthstone/cards/enus/original/AT_022.png"	"http://wow.zamimg.com/images/hearthstone/cards/enus/animated/AT_022_premium.gif"	"enUS"	"4"	"When you play or discard this, deal $4 damage to a random enemy."	"* Not actually Jaraxxus' fist."	"Matt Dixon"	NA	NA	"InvisibleDeathrattle"	NA	NA	NA	NA	NA
"656"	"AT_093"	"Frigid Snobold"	"The Grand Tournament"	"Minion"	NA	"Common"	"6"	"TRUE"	NA	"http://wow.zamimg.com/images/hearthstone/cards/enus/original/AT_093.png"	"http://wow.zamimg.com/images/hearthstone/cards/enus/animated/AT_093_premium.gif"	"enUS"	"4"	"<b>Spell Damage +1</b>"	"Ironically, the natural enemy of the snobold is THE CANDLE."	"Matt Dixon"	NA	NA	"Spell Damage"	"2"	NA	NA	NA	NA
"657"	"AT_122"	"Gormok the Impaler"	"The Grand Tournament"	"Minion"	NA	"Legendary"	"4"	"TRUE"	NA	"http://wow.zamimg.com/images/hearthstone/cards/enus/original/AT_122.png"	"http://wow.zamimg.com/images/hearthstone/cards/enus/animated/AT_122_premium.gif"	"enUS"	"4"	"<b>Battlecry:</b> If you have at least 4 other minions, deal 4 damage."	"Gormok has been giving impaling lessons in a small tent near the tournament grounds.  For only 25g you too could learn the fine art of impaling!"	"Nutthapon Petchthai"	NA	NA	"Battlecry"	"4"	NA	NA	NA	"TRUE"
"658"	"AT_011"	"Holy Champion"	"The Grand Tournament"	"Minion"	NA	"Common"	"5"	"TRUE"	"Priest"	"http://wow.zamimg.com/images/hearthstone/cards/enus/original/AT_011.png"	"http://wow.zamimg.com/images/hearthstone/cards/enus/animated/AT_011_premium.gif"	"enUS"	"4"	"Whenever a character is healed, gain +2 Attack."	"She really likes seeing people get better.  That's why she hurts them in the first place."	"Alex Garner"	NA	NA	NA	"3"	NA	NA	NA	NA
"659"	"AT_067"	"Magnataur Alpha"	"The Grand Tournament"	"Minion"	NA	"Epic"	"3"	"TRUE"	"Warrior"	"http://wow.zamimg.com/images/hearthstone/cards/enus/original/AT_067.png"	"http://wow.zamimg.com/images/hearthstone/cards/enus/animated/AT_067_premium.gif"	"enUS"	"4"	"Also damages the minions next to whomever
he attacks."	"Playing him also gets you into the Magnataur Beta."	"Alex Horley Orlandelli"	NA	NA	NA	"5"	NA	NA	NA	NA
"660"	"AT_085"	"Maiden of the Lake"	"The Grand Tournament"	"Minion"	NA	"Common"	"6"	"TRUE"	NA	"http://wow.zamimg.com/images/hearthstone/cards/enus/original/AT_085.png"	"http://wow.zamimg.com/images/hearthstone/cards/enus/animated/AT_085_premium.gif"	"enUS"	"4"	"Your Hero Power costs (1)."	"Not a good basis for a system of government."	"Froilan Gardner"	NA	NA	"Aura"	"2"	NA	NA	NA	NA
"661"	"AT_076"	"Murloc Knight"	"The Grand Tournament"	"Minion"	NA	"Common"	"4"	"TRUE"	"Paladin"	"http://wow.zamimg.com/images/hearthstone/cards/enus/original/AT_076.png"	"http://wow.zamimg.com/images/hearthstone/cards/enus/animated/AT_076_premium.gif"	"enUS"	"4"	"<b>Inspire:</b> Summon a random Murloc."	"Hee hee!  Look at his cute little feet."	"Sam Nielson"	NA	NA	"Inspire"	"3"	NA	"Murloc"	NA	NA
"662"	"AT_034"	"Poisoned Blade"	"The Grand Tournament"	"Weapon"	NA	"Epic"	NA	"TRUE"	"Rogue"	"http://wow.zamimg.com/images/hearthstone/cards/enus/original/AT_034.png"	"http://wow.zamimg.com/images/hearthstone/cards/enus/animated/AT_034_premium.gif"	"enUS"	"4"	"Your Hero Power gives this weapon +1 Attack instead of replacing it."	"How much more poisoned can a blade get?  The answer is a lot.  A lot more poisoned."	"Nutthapon Petchthai"	NA	NA	NA	"1"	NA	NA	"3"	NA
"663"	"AT_111"	"Refreshment Vendor"	"The Grand Tournament"	"Minion"	NA	"Common"	"5"	"TRUE"	NA	"http://wow.zamimg.com/images/hearthstone/cards/enus/original/AT_111.png"	"http://wow.zamimg.com/images/hearthstone/cards/enus/animated/AT_111_premium.gif"	"enUS"	"4"	"<b>Battlecry:</b> Restore 4 Health to each hero."	"Menu:  Funnel cakes, carrots, popcorn, jormungar steaks.  It's hard serving a diverse clientele."	"Ron Spears"	NA	NA	"Battlecry"	"3"	NA	NA	NA	NA
"664"	"AT_039"	"Savage Combatant"	"The Grand Tournament"	"Minion"	NA	"Rare"	"4"	"TRUE"	"Druid"	"http://wow.zamimg.com/images/hearthstone/cards/enus/original/AT_039.png"	"http://wow.zamimg.com/images/hearthstone/cards/enus/animated/AT_039_premium.gif"	"enUS"	"4"	"<b>Inspire:</b> Give your hero
+2 Attack this turn."	"Maybe if you whistle a tune it will soothe him.  Yeah...  Try that."	"Alex Pascenko"	NA	NA	"Inspire"	"5"	NA	"Beast"	NA	NA
"665"	"AT_012"	"Spawn of Shadows"	"The Grand Tournament"	"Minion"	NA	"Rare"	"4"	"TRUE"	"Priest"	"http://wow.zamimg.com/images/hearthstone/cards/enus/original/AT_012.png"	"http://wow.zamimg.com/images/hearthstone/cards/enus/animated/AT_012_premium.gif"	"enUS"	"4"	"<b>Inspire:</b> Deal 4 damage to each hero."	"What did you expect to happen?  He's a Spawn.  Of Shadows."	"Dave Allsop"	NA	NA	"Inspire"	"5"	NA	NA	NA	NA
"666"	"AT_091"	"Tournament Medic"	"The Grand Tournament"	"Minion"	NA	"Common"	"8"	"TRUE"	NA	"http://wow.zamimg.com/images/hearthstone/cards/enus/original/AT_091.png"	"http://wow.zamimg.com/images/hearthstone/cards/enus/animated/AT_091_premium.gif"	"enUS"	"4"	"<b>Inspire:</b> Restore 2 Health to your hero."	"The medic tournament is less entertaining than the Grand Tournament."	"Sean McNally"	NA	NA	"Inspire"	"1"	NA	NA	NA	NA
"667"	"AT_017"	"Twilight Guardian"	"The Grand Tournament"	"Minion"	NA	"Epic"	"6"	"TRUE"	NA	"http://wow.zamimg.com/images/hearthstone/cards/enus/original/AT_017.png"	"http://wow.zamimg.com/images/hearthstone/cards/enus/animated/AT_017_premium.gif"	"enUS"	"4"	"<b>Battlecry:</b> If you're holding a Dragon, gain +1 Attack and <b>Taunt</b>."	"A result of magical experiments carried out by the Black Dragonflight, it's not his fault that he's a vicious killer."	"Slawomir Maniak"	NA	NA	"Battlecry"	"2"	NA	"Dragon"	NA	NA
"668"	"AT_040"	"Wildwalker"	"The Grand Tournament"	"Minion"	NA	"Common"	"4"	"TRUE"	"Druid"	"http://wow.zamimg.com/images/hearthstone/cards/enus/original/AT_040.png"	"http://wow.zamimg.com/images/hearthstone/cards/enus/animated/AT_040_premium.gif"	"enUS"	"4"	"<b>Battlecry:</b> Give a friendly Beast +3 Health."	"She was born to be something.  She is just not quite sure what yet..."	"James Ryman"	NA	NA	"Battlecry"	"4"	NA	NA	NA	NA
"669"	"AT_096"	"Clockwork Knight"	"The Grand Tournament"	"Minion"	NA	"Common"	"5"	"TRUE"	NA	"http://wow.zamimg.com/images/hearthstone/cards/enus/original/AT_096.png"	"http://wow.zamimg.com/images/hearthstone/cards/enus/animated/AT_096_premium.gif"	"enUS"	"5"	"<b>Battlecry:</b> Give a friendly Mech +1/+1."	"It takes a lot to wind him up."	"Skan Srisuwan"	NA	NA	"Battlecry"	"5"	NA	"Mech"	NA	NA
"670"	"AT_001"	"Flame Lance"	"The Grand Tournament"	"Spell"	NA	"Common"	NA	"TRUE"	"Mage"	"http://wow.zamimg.com/images/hearthstone/cards/enus/original/AT_001.png"	"http://wow.zamimg.com/images/hearthstone/cards/enus/animated/AT_001_premium.gif"	"enUS"	"5"	"Deal $8 damage to a minion."	"It's on the rack next to ice lance, acid lance, and English muffin lance."	"Nutthapon Petchthai"	NA	NA	NA	NA	NA	NA	NA	NA
"671"	"AT_119"	"Kvaldir Raider"	"The Grand Tournament"	"Minion"	NA	"Common"	"4"	"TRUE"	NA	"http://wow.zamimg.com/images/hearthstone/cards/enus/original/AT_119.png"	"http://wow.zamimg.com/images/hearthstone/cards/enus/animated/AT_119_premium.gif"	"enUS"	"5"	"<b>Inspire:</b> Gain +2/+2."	"Coming soon... to a tuskarr village near you!"	"Trent Kaniuga"	NA	NA	"Inspire"	"4"	NA	NA	NA	NA
"672"	"AT_090"	"Mukla's Champion"	"The Grand Tournament"	"Minion"	NA	"Common"	"3"	"TRUE"	NA	"http://wow.zamimg.com/images/hearthstone/cards/enus/original/AT_090.png"	"http://wow.zamimg.com/images/hearthstone/cards/enus/animated/AT_090_premium.gif"	"enUS"	"5"	"<b>Inspire:</b> Give your other minions +1/+1."	"An elegant gorilla, for a more civilized age."	"Andrew Hou"	NA	NA	"Inspire"	"4"	NA	"Beast"	NA	NA
"673"	"AT_127"	"Nexus-Champion Saraad"	"The Grand Tournament"	"Minion"	NA	"Legendary"	"5"	"TRUE"	NA	"http://wow.zamimg.com/images/hearthstone/cards/enus/original/AT_127.png"	"http://wow.zamimg.com/images/hearthstone/cards/enus/animated/AT_127_premium.gif"	"enUS"	"5"	"<b>Inspire:</b> Add a random spell to your hand."	"The ethereals have their own jousting tournament, and Saraad is the reigning champion.  Also he won the ethereal hot dog eating contest."	"Marcleo Vignali"	NA	NA	"Inspire"	"4"	NA	NA	NA	"TRUE"
"674"	"AT_101"	"Pit Fighter"	"The Grand Tournament"	"Minion"	NA	"Common"	"6"	"TRUE"	NA	"http://wow.zamimg.com/images/hearthstone/cards/enus/original/AT_101.png"	"http://wow.zamimg.com/images/hearthstone/cards/enus/animated/AT_101_premium.gif"	"enUS"	"5"	NA	"What did the pits ever do to you?"	"Alex Horley Orlandelli"	NA	NA	NA	"5"	NA	NA	NA	NA
"675"	"AT_010"	"Ram Wrangler"	"The Grand Tournament"	"Minion"	NA	"Rare"	"3"	"TRUE"	"Hunter"	"http://wow.zamimg.com/images/hearthstone/cards/enus/original/AT_010.png"	"http://wow.zamimg.com/images/hearthstone/cards/enus/animated/AT_010_premium.gif"	"enUS"	"5"	"<b>Battlecry:</b> If you have a Beast, summon a
random Beast."	"Not getting trampled is really the trick here."	"Brandon Kitkouski"	NA	NA	"Battlecry"	"3"	NA	NA	NA	NA
"676"	"AT_113"	"Recruiter"	"The Grand Tournament"	"Minion"	NA	"Epic"	"4"	"TRUE"	NA	"http://wow.zamimg.com/images/hearthstone/cards/enus/original/AT_113.png"	"http://wow.zamimg.com/images/hearthstone/cards/enus/animated/AT_113_premium.gif"	"enUS"	"5"	"<b>Inspire:</b> Add a 2/2 Squire to your hand."	"Join the Argent Crusade!  We have attractive tabards and you get to carry really nice swords!"	"Jim Nelson"	NA	NA	"Inspire"	"5"	NA	NA	NA	NA
"677"	"AT_028"	"Shado-Pan Rider"	"The Grand Tournament"	"Minion"	NA	"Common"	"7"	"TRUE"	"Rogue"	"http://wow.zamimg.com/images/hearthstone/cards/enus/original/AT_028.png"	"http://wow.zamimg.com/images/hearthstone/cards/enus/animated/AT_028_premium.gif"	"enUS"	"5"	"<b>Combo:</b> Gain +3 Attack."	"He needed a break after that business in the Vale of Eternal Blossoms. Naturally, he chose to spend his vacation in an icy snowscape killing monsters."	"Ryan Metcalf"	NA	NA	"Combo"	"3"	NA	NA	NA	NA
"678"	"AT_049"	"Thunder Bluff Valiant"	"The Grand Tournament"	"Minion"	NA	"Rare"	"6"	"TRUE"	"Shaman"	"http://wow.zamimg.com/images/hearthstone/cards/enus/original/AT_049.png"	"http://wow.zamimg.com/images/hearthstone/cards/enus/animated/AT_049_premium.gif"	"enUS"	"5"	"<b>Inspire:</b> Give your Totems +2 Attack."	"Allowing totems to attack is not cheating.  I mean, there isn't anything in the rule books about it."	"Sean McNally"	NA	NA	"Inspire"	"3"	NA	NA	NA	NA
"679"	"AT_104"	"Tuskarr Jouster"	"The Grand Tournament"	"Minion"	NA	"Rare"	"5"	"TRUE"	"Paladin"	"http://wow.zamimg.com/images/hearthstone/cards/enus/original/AT_104.png"	"http://wow.zamimg.com/images/hearthstone/cards/enus/animated/AT_104_premium.gif"	"enUS"	"5"	"<b>Battlecry:</b> Reveal a minion in each deck. If yours costs more, restore 7 Health to your hero."	"Just could not be talked out of using his turtle for the joust..."	"Skan Srisuwan"	NA	NA	"Battlecry"	"5"	NA	NA	NA	NA
"680"	"AT_062"	"Ball of Spiders"	"The Grand Tournament"	"Spell"	NA	"Rare"	NA	"TRUE"	"Hunter"	"http://wow.zamimg.com/images/hearthstone/cards/enus/original/AT_062.png"	"http://wow.zamimg.com/images/hearthstone/cards/enus/animated/AT_062_premium.gif"	"enUS"	"6"	"Summon three 1/1 Webspinners."	"\"THEY'RE EVERYWHERE GET THEM OFF!!!\" - Everyone"	"Skan Srisuwan"	NA	NA	NA	NA	NA	NA	NA	NA
"681"	"AT_124"	"Bolf Ramshield"	"The Grand Tournament"	"Minion"	NA	"Legendary"	"9"	"TRUE"	NA	"http://wow.zamimg.com/images/hearthstone/cards/enus/original/AT_124.png"	"http://wow.zamimg.com/images/hearthstone/cards/enus/animated/AT_124_premium.gif"	"enUS"	"6"	"Whenever your hero takes damage, this minion takes it instead."	"Bolf keeps coming in 2nd at the Grand Tournament.  It might be his year this year, if Lebron doesn't enter."	"Wayne Reynolds"	NA	NA	NA	"3"	NA	NA	NA	"TRUE"
